real,pred
"[0.0364235545930298, 0.0195949322256012, 0.0181183465103114, 0.0198312219273346, 0.0141777358841022, 0.0169360091584166, 0.0252298600465706, 0.0388767243844656, 0.0540335372079367, 0.0689413078984103, 0.0963254827416988, 0.1194860508305052, 0.1334134291027064, 0.123970825978694, 0.1099076611149012, 0.1047333203953147]","[0.028037898242473602, 0.030011704191565514, 0.030044930055737495, 0.02810339815914631, 0.02679397352039814, 0.027830226346850395, 0.0316457599401474, 0.03974686935544014, 0.049136437475681305, 0.06592684239149094, 0.08858653903007507, 0.11570614576339722, 0.127176433801651, 0.11452372372150421, 0.10314463078975677, 0.09358455240726471]"
"[0.0310343875352933, 0.0117167434258154, 0.0034364531248218, 0.0056657533626576, 0.0052661348819919, 0.0030166352316582, 0.0020838147926844, 0.0111604779921105, 0.0257277810618938, 0.0420889958046792, 0.0743850766773938, 0.1164451224327012, 0.1504797595889979, 0.167962797565496, 0.174712658979107, 0.1748174075426971]","[0.02156376652419567, 0.020241688936948776, 0.01738695241510868, 0.014689644798636436, 0.013368124142289162, 0.013881539925932884, 0.016560852527618408, 0.024794315919280052, 0.03658299148082733, 0.05662647262215614, 0.08820880204439163, 0.12717358767986298, 0.1478286236524582, 0.13926568627357483, 0.13485187292099, 0.1269751340150833]"
"[0.0165937139184902, 0.0062648018506319, 0.0018374301726672, 0.0030294102091026, 0.0028157390117197, 0.0016129585922599, 0.0009783088390525, 0.0052924640063406, 0.0128770811059918, 0.0212341751416621, 0.0490363737808393, 0.1063586343800885, 0.1601382454801668, 0.1899946718212334, 0.206005346705098, 0.2159306449846547]","[0.022092660889029503, 0.018025225028395653, 0.013089022599160671, 0.009422029368579388, 0.0071873110719025135, 0.00620548240840435, 0.0064409286715090275, 0.00997095461934805, 0.017671748995780945, 0.034776248037815094, 0.07215163111686707, 0.12525689601898193, 0.16002964973449707, 0.16134434938430786, 0.16930153965950012, 0.16703426837921143]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001621546338395, 0.0307489261557618, 0.0991190726252866, 0.166687696428851, 0.2090247986085815, 0.2375892107022085, 0.2552087491409152]","[0.013423869386315346, 0.009405385702848434, 0.005612852517515421, 0.0036364137195050716, 0.002505829092115164, 0.0019075170857831836, 0.0018841723212972283, 0.003323532873764634, 0.008072423748672009, 0.021674782037734985, 0.06094373017549515, 0.12283769249916077, 0.16874103248119354, 0.17824861407279968, 0.1973666399717331, 0.20041555166244507]"
"[0.0024184086391566, 0.0009130476150544, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0037119705468411, 0.0362607211320068, 0.1013329504826539, 0.1620234561179044, 0.204693002260462, 0.2365316058841313, 0.2521148373217892]","[0.0171927809715271, 0.011921249330043793, 0.007029661443084478, 0.004381924867630005, 0.0026689067017287016, 0.0016859397292137146, 0.0012783079873770475, 0.0018622147617861629, 0.004457943607121706, 0.01381785050034523, 0.047868117690086365, 0.10935705155134201, 0.16320163011550903, 0.18112877011299133, 0.21150492131710052, 0.22064276039600372]"
"[0.003695630376964, 0.0013952507641497, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0051995799338657, 0.0409802818708902, 0.1074792617486915, 0.1660962572938882, 0.2041394364735189, 0.2301099123910564, 0.240904389146975]","[0.013083321042358875, 0.008564521558582783, 0.004801348317414522, 0.0029039238579571247, 0.0016933593433350325, 0.0010215389775112271, 0.0007251600036397576, 0.0011013788171112537, 0.0029533712659031153, 0.010607307776808739, 0.042070306837558746, 0.10360419750213623, 0.1617760956287384, 0.18578727543354034, 0.22241489589214325, 0.23689204454421997]"
"[0.00223258003572, 0.0008428897598311, 0.0, 0.0, 0.0, 0.0006122534635956, 0.0014431330670328, 0.0016742682818447, 0.0014486855865882, 0.0065932666942762, 0.0422090451700243, 0.110535425930033, 0.169554016166412, 0.2042235099374043, 0.2251488747940674, 0.2334820511131699]","[0.014114072546362877, 0.009379475377500057, 0.005263557191938162, 0.003209708258509636, 0.0018061032751575112, 0.0010198772652074695, 0.0006470924708992243, 0.0008978567202575505, 0.002354205818846822, 0.008822957053780556, 0.03782907500863075, 0.09853213280439377, 0.15986953675746918, 0.18668776750564575, 0.22863583266735077, 0.24093076586723328]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0010133750559606, 0.0023886105012365, 0.0027711753623136, 0.0023978007878574, 0.0074140398063597, 0.0430118865691045, 0.1125816111612661, 0.1713489204582838, 0.2033491035571064, 0.2223698469512994, 0.2313536297892115]","[0.010529840365052223, 0.006737101823091507, 0.0036868054885417223, 0.0022622349206358194, 0.0013106990372762084, 0.000807194912340492, 0.000565241149161011, 0.0008697480079717934, 0.0025090163107961416, 0.009463810361921787, 0.04045414179563522, 0.10325943678617477, 0.1629880964756012, 0.19023540616035461, 0.2256949543952942, 0.23862624168395996]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0005827373830591, 0.0013735611750564, 0.0015935536099236, 0.0013788460136199, 0.0075956013327399, 0.0444620140371533, 0.1147589879192019, 0.1741126596679665, 0.2049324787591153, 0.2209095725554012, 0.2282999875467624]","[0.012546720914542675, 0.008308986201882362, 0.004664640873670578, 0.0028497360181063414, 0.0016003584023565054, 0.0009143716306425631, 0.0005981237627565861, 0.0008535301312804222, 0.0023011164739727974, 0.008809764869511127, 0.03847132623195648, 0.10098608583211899, 0.16345477104187012, 0.19139906764030457, 0.22875529527664185, 0.233486145734787]"
"[0.0023394461400962, 0.0008832360603491, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0045525250119967, 0.040057739688789, 0.1113488194579686, 0.175482519782656, 0.2093177955310754, 0.2250898657045965, 0.2309280526224721]","[0.00973451230674982, 0.006344410125166178, 0.0034636298660188913, 0.002135290065780282, 0.0012329128803685308, 0.0007472124416381121, 0.0005406216369010508, 0.0008826445555314422, 0.002546036383137107, 0.009875967167317867, 0.04089101031422615, 0.10453727096319199, 0.1658944934606552, 0.19055400788784027, 0.22736313939094543, 0.23325683176517487]"
"[0.0041233476044821, 0.0015567314122834, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018544612053319, 0.0352446156950566, 0.1069637848444719, 0.174966863510529, 0.211721095420422, 0.2290751585031974, 0.2344939418042253]","[0.008004236035048962, 0.005113714374601841, 0.0026967499870806932, 0.001660620211623609, 0.0009481078013777733, 0.0005755596212111413, 0.00040635737241245806, 0.0006927382200956345, 0.0021318953949958086, 0.008999579586088657, 0.03955825790762901, 0.10418448597192764, 0.17012561857700348, 0.19357232749462128, 0.22813984751701355, 0.2331899255514145]"
"[0.0024382569684387, 0.0009205411665661, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0003909853080154, 0.0330825097551806, 0.1058608463697555, 0.1749919147045653, 0.2120782433246567, 0.2313910971554235, 0.2388456052473977]","[0.00540652871131897, 0.0032402705401182175, 0.0016080524073913693, 0.0009794259676709771, 0.0005651775863952935, 0.0003422591835260391, 0.00024728861171752214, 0.00045541368308477104, 0.0016415459103882313, 0.007957609370350838, 0.03863123059272766, 0.10435453057289124, 0.17254789173603058, 0.19496364891529083, 0.22970211505889893, 0.23735707998275757]"
"[0.0005959839020478, 0.000225008160972, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0012738533187805, 0.0346805311627711, 0.1081220326702704, 0.1752061615887619, 0.2101345001879483, 0.2298547159102523, 0.2399072130981953]","[0.006121288985013962, 0.0036662521306425333, 0.0018005603924393654, 0.0010800493182614446, 0.0005840481608174741, 0.0003208926063962281, 0.00020637866691686213, 0.0003495649143587798, 0.0012631355784833431, 0.006670793518424034, 0.035272885113954544, 0.10134805738925934, 0.1718180626630783, 0.19739596545696259, 0.23372496664524078, 0.23837706446647644]"
"[0.0011649998089235, 0.0004398348070106, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0050113718531423, 0.0195279812264, 0.0635983792531781, 0.1249902459722149, 0.1683571746648291, 0.1903940561559424, 0.2090563303511932, 0.2174596259071655]","[0.0043369778431952, 0.0024905905593186617, 0.001166846603155136, 0.0006841035792604089, 0.00037365040043368936, 0.00020514360221568495, 0.00014169610221870244, 0.00026579247787594795, 0.0011076355585828424, 0.006556164938956499, 0.036290984600782394, 0.10316804051399231, 0.17556476593017578, 0.19845134019851685, 0.23094141483306885, 0.23825490474700928]"
"[0.0012183854552846, 0.000459990059642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0142465584115601, 0.0621254712264307, 0.1379349257792035, 0.1795419748351855, 0.1640133311455844, 0.1437009039992114, 0.1475147676195556, 0.149243691468342]","[0.0033568358048796654, 0.0018474203534424305, 0.000833859434351325, 0.0004992096801288426, 0.00027782144024968147, 0.0001556535717099905, 0.00010965161345666274, 0.00021565044880844653, 0.0009603504440747201, 0.00616963068023324, 0.03577568382024765, 0.10420440882444382, 0.17722932994365692, 0.19989536702632904, 0.23272643983364105, 0.23574262857437134]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0242606152894214, 0.1333111831451082, 0.2758072127919413, 0.3016696378254168, 0.1786177373722594, 0.0607229428494473, 0.0170636134616496, 0.0085470572647557]","[0.004335447214543819, 0.002827988937497139, 0.001616508001461625, 0.0010836618021130562, 0.0008078520768322051, 0.0006415618117898703, 0.0006952037219889462, 0.0015356882940977812, 0.004606999456882477, 0.01656588912010193, 0.05538589134812355, 0.12283199280500412, 0.17952951788902283, 0.18948504328727722, 0.21051254868507385, 0.2075381577014923]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0028214503604421, 0.0071594707952355, 0.0484267086318898, 0.1239777998794749, 0.1998691502091945, 0.205291684426261, 0.1683844067764923, 0.1287511053528029, 0.1153182235682068]","[0.0012568054953590035, 0.0009941031457856297, 0.0008054009522311389, 0.0009217857732437551, 0.0015201461501419544, 0.0027335062623023987, 0.0071214428171515465, 0.02052498795092106, 0.04336690530180931, 0.07713168859481812, 0.120606429874897, 0.1657017320394516, 0.16736577451229095, 0.14375418424606323, 0.13413336873054504, 0.1120617538690567]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0022856819466804, 0.0134270421960275, 0.0505598192750708, 0.1147318214202609, 0.1826741527446559, 0.2037349036080838, 0.1814818583251982, 0.1406550550103179, 0.1104496654737042]","[0.001145644229836762, 0.0008829109719954431, 0.0006594645092263818, 0.0007457900210283697, 0.0012516311835497618, 0.0023673190735280514, 0.006659174337983131, 0.020253779366612434, 0.0455208383500576, 0.08445782214403152, 0.1311931610107422, 0.17171788215637207, 0.1698692888021469, 0.14141333103179932, 0.12200947850942612, 0.09985252469778061]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0033060581307458, 0.0228359350884874, 0.0671168812165775, 0.132814991361247, 0.1934382775635045, 0.2042484905375163, 0.1704529355074772, 0.1216334716518943, 0.0841529589425496]","[0.0015026694163680077, 0.000901960302144289, 0.0004655672237277031, 0.00035744719207286835, 0.000361428945325315, 0.00042654230492189527, 0.0008208260405808687, 0.0027425147127360106, 0.009779884479939938, 0.03140728920698166, 0.08418422937393188, 0.15349094569683075, 0.1926739662885666, 0.18157759308815002, 0.17490196228027344, 0.16440515220165253]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008177933195938, 0.0390607812411521, 0.0851158306817947, 0.1393428525410497, 0.1870392811445704, 0.190994299370975, 0.1566882087319019, 0.1136296298232675, 0.0799511832693503]","[0.002072323579341173, 0.0013219102984294295, 0.0007249683840200305, 0.0005635666311718524, 0.0005549928755499423, 0.0006477234419435263, 0.001171360956504941, 0.0035083654802292585, 0.01110969576984644, 0.03320344164967537, 0.08459766209125519, 0.15204846858978271, 0.18988598883152008, 0.18192197382450104, 0.17509165406227112, 0.16157595813274384]"
"[0.0021079550093159, 0.0007958387440135, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0089254730959749, 0.0401888503439225, 0.0833502431129836, 0.1310690783532097, 0.1735335319820603, 0.1790105370451974, 0.154815340010413, 0.1253687091612689, 0.1008344431416398]","[0.0016392540419474244, 0.0010567691642791033, 0.0006209478597156703, 0.0005140364519320428, 0.0005419602384790778, 0.0006929126684553921, 0.0013471513520926237, 0.0042533776722848415, 0.013069497421383858, 0.03677086532115936, 0.08786425739526749, 0.15420681238174438, 0.18796491622924805, 0.17978523671627045, 0.17099708318710327, 0.1586749404668808]"
"[0.0072072714216371, 0.0075099953949913, 0.0037673303974992, 0.0, 0.0005624668230438, 0.0009273510152155, 0.0005624668230438, 0.0086624346672428, 0.0347474120212027, 0.0741016843090282, 0.1215965143604606, 0.1663194597496777, 0.1765256102311916, 0.1569465784166284, 0.1302225486328694, 0.1103408757362672]","[0.001771102542988956, 0.0011900722747668624, 0.0007220290717668831, 0.0006165384547784925, 0.0006826033932156861, 0.0009073822875507176, 0.001855100505053997, 0.005773743148893118, 0.01669370010495186, 0.04308779537677765, 0.09408195316791534, 0.15445458889007568, 0.18628829717636108, 0.1749948114156723, 0.16590730845928192, 0.15097297728061676]"
"[0.0093204471393861, 0.0123876881732126, 0.0069768531028881, 0.0019172940051135, 0.0055162924712858, 0.0104533505256794, 0.0102513385667779, 0.0132513649453676, 0.0334342286124606, 0.0729111674715574, 0.1222716769883469, 0.1684326093752352, 0.1812799743896217, 0.1518336475917126, 0.1112076296707436, 0.0885544369706104]","[0.0019852174445986748, 0.0013394366251304746, 0.0008323352667503059, 0.0007099563372321427, 0.0008256209548562765, 0.0011355645256116986, 0.002388548804447055, 0.007414608728140593, 0.020604833960533142, 0.0481012687087059, 0.09867151826620102, 0.1568198949098587, 0.18266749382019043, 0.16879744827747345, 0.16071926057338715, 0.14698703587055206]"
"[0.0064833537618642, 0.0106892432526592, 0.0064833537618642, 0.0048430988865914, 0.0122709465444112, 0.0236630067107859, 0.0242317081239473, 0.0203351110788297, 0.0380084667070266, 0.0837902685430995, 0.1356281277192892, 0.1768134706681444, 0.1858453361964271, 0.1398765739401138, 0.080358913684547, 0.0506790204203988]","[0.004766516387462616, 0.0036539004649966955, 0.0025260758120566607, 0.002100534038618207, 0.0022118985652923584, 0.002647870220243931, 0.004451353568583727, 0.010501633398234844, 0.023260168731212616, 0.04801285266876221, 0.09426505863666534, 0.14841152727603912, 0.17542512714862823, 0.16791604459285736, 0.1619841456413269, 0.14786526560783386]"
"[0.0412942318391694, 0.0234513941986126, 0.0061841270082196, 0.0060427464614455, 0.0241375766998546, 0.0367453958539462, 0.0328419558061214, 0.0293760053327689, 0.0601162340166563, 0.0970597325183384, 0.1208443480583121, 0.1385410703929936, 0.1513773486985657, 0.121216300642222, 0.0708702263781553, 0.0399013060946176]","[0.005502667743712664, 0.004670652560889721, 0.00370823428966105, 0.0033579503651708364, 0.0038548929151147604, 0.005018355790525675, 0.00846186000853777, 0.01806512475013733, 0.03450557589530945, 0.06032047048211098, 0.10263942927122116, 0.14905740320682526, 0.1681729257106781, 0.15609478950500488, 0.14640012383460999, 0.13016954064369202]"
"[0.0464204930974298, 0.0261218784129879, 0.0067624178579995, 0.0046091738086223, 0.0208359883575747, 0.0264328776016284, 0.0238222451776122, 0.0333060848837249, 0.064328096676489, 0.0839237039765849, 0.0986082467071125, 0.120700216698136, 0.1396375300009885, 0.1265524583583635, 0.0978468404340696, 0.0800917479506756]","[0.008511821739375591, 0.008320321328938007, 0.0075935181230306625, 0.007378267589956522, 0.008606565184891224, 0.010879567824304104, 0.01648249477148056, 0.028534065932035446, 0.0454026497900486, 0.06927599757909775, 0.10560671985149384, 0.14347459375858307, 0.15716801583766937, 0.14314939081668854, 0.12868614494800568, 0.11092986911535263]"
"[0.0263338832769829, 0.0146005924673384, 0.0036646882086808, 0.003713227981087, 0.0132953325550353, 0.015539925419691, 0.0164290425427171, 0.0279324200679095, 0.0504516640594008, 0.0712884869684824, 0.105498211638461, 0.1413733588519258, 0.1582165569765065, 0.1428826843538529, 0.1151561853468929, 0.093623739285035]","[0.006864733528345823, 0.006245783995836973, 0.005160313565284014, 0.004717470612376928, 0.005407165270298719, 0.007001881022006273, 0.011418827809393406, 0.022896885871887207, 0.041196830570697784, 0.06679292023181915, 0.10720047354698181, 0.14759351313114166, 0.1648865044116974, 0.14967618882656097, 0.13494747877120972, 0.11799301952123642]"
"[0.0015000546566748, 0.0005663316383147, 0.0, 0.0015481081293739, 0.0025523988022426, 0.0015481081293739, 0.0044825875208457, 0.0150754127739927, 0.033485708467777, 0.0666257313750415, 0.1255233056859034, 0.1749739241107997, 0.1878537051722859, 0.1678293540788004, 0.1290481158885121, 0.0873871535700612]","[0.0064085498452186584, 0.005147344898432493, 0.0037251736503094435, 0.0031700804829597473, 0.0032617496326565742, 0.003975648432970047, 0.006326848641037941, 0.013600659556686878, 0.028091084212064743, 0.05278703197836876, 0.09729065001010895, 0.14614541828632355, 0.17167998850345612, 0.16162575781345367, 0.15472398698329926, 0.14203999936580658]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0002904049137591, 0.0106932327575627, 0.0412022852088214, 0.0872980097819232, 0.1421975091305681, 0.1885021199307275, 0.1975151393936825, 0.1701906466566636, 0.1118277251542375, 0.0502829270720541]","[0.0031723135616630316, 0.0021063322201371193, 0.0012779457028955221, 0.000995240407064557, 0.0009380900883115828, 0.0010652889031916857, 0.0017670717788860202, 0.004817421082407236, 0.013546193018555641, 0.03579311445355415, 0.08456914126873016, 0.14818036556243896, 0.18492496013641357, 0.17871569097042084, 0.17414572834968567, 0.16398516297340393]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002596639309285, 0.0210298437476655, 0.0580980559722289, 0.1004837151239494, 0.1422674132580695, 0.1805473155355624, 0.1826595320902692, 0.1504580244990041, 0.1014646160565523, 0.0603948444074133]","[0.0026501240208745003, 0.0017696244176477194, 0.0010978284990414977, 0.0008868908626027405, 0.0008947274181991816, 0.0011048835003748536, 0.0020098171662539244, 0.005751348566263914, 0.015996359288692474, 0.04094007611274719, 0.09097658097743988, 0.15236686170101166, 0.18521977961063385, 0.1759391874074936, 0.16816452145576477, 0.15423136949539185]"
"[0.014984237273488, 0.0173864978971989, 0.0148381862443354, 0.0106156790581713, 0.0132797886799688, 0.0230516046787958, 0.026540772176226, 0.0356959580153024, 0.0536076920509404, 0.076561429251627, 0.105044524064862, 0.1298753325163251, 0.1310501247928132, 0.1229895913505246, 0.1166492162802116, 0.1078293656692089]","[0.002864413894712925, 0.002164333127439022, 0.001576875220052898, 0.0014329939149320126, 0.0017254868289455771, 0.002473728032782674, 0.005067581310868263, 0.013702690601348877, 0.031142227351665497, 0.062435332685709, 0.10910968482494354, 0.15852834284305573, 0.1766594648361206, 0.15907995402812958, 0.1450681984424591, 0.1269686371088028]"
"[0.0208335088296295, 0.0241735198693442, 0.0206304450800445, 0.0147596330299863, 0.0184637088742083, 0.0320500670703161, 0.0347331151834127, 0.0355017091535074, 0.0391277174617834, 0.0492675225619696, 0.0733148108114545, 0.10072593629376, 0.1139612517103838, 0.1274119278198151, 0.1449429299250267, 0.1501021963253572]","[0.006470878142863512, 0.005841125268489122, 0.004920236300677061, 0.004666175693273544, 0.005455775186419487, 0.007197249680757523, 0.012035861611366272, 0.02420567162334919, 0.04313577339053154, 0.07328837364912033, 0.11194203794002533, 0.15268273651599884, 0.16600941121578217, 0.1432637721300125, 0.12936580181121826, 0.10951917618513107]"
"[0.0191630995584311, 0.022235311954515, 0.0189763172510518, 0.0135762208619068, 0.0169833077216036, 0.0294803257168747, 0.0308944030471233, 0.0274873161874265, 0.0237980825492074, 0.0267779721042111, 0.0508893398815033, 0.089530565327636, 0.1195479065921046, 0.1484195869356386, 0.1763043639706235, 0.185935880340142]","[0.01587086170911789, 0.01495620422065258, 0.012589541263878345, 0.010743053629994392, 0.010416069999337196, 0.011176373809576035, 0.013973825611174107, 0.022558601573109627, 0.035516850650310516, 0.05605555325746536, 0.09267755597829819, 0.133810892701149, 0.1567240059375763, 0.14759595692157745, 0.1388806253671646, 0.12645398080348969]"
"[0.0294807279316828, 0.0111301737399837, 0.0, 0.0176408801709245, 0.0290848943716754, 0.0352817603418491, 0.0402150681116591, 0.0471216081026074, 0.0458940612408246, 0.0381911854898566, 0.0430977022472779, 0.0934061573613236, 0.1475658494884597, 0.1520645685848824, 0.1373228482828098, 0.1325025145341828]","[0.013087176717817783, 0.010193323716521263, 0.006925919558852911, 0.0051268599927425385, 0.004046220798045397, 0.0035908552818000317, 0.0038921681698411703, 0.0067075518891215324, 0.013749595731496811, 0.029935434460639954, 0.07042629271745682, 0.12547309696674347, 0.17019177973270416, 0.17442113161087036, 0.18178746104240417, 0.1804451197385788]"
"[0.0464366070489041, 0.0175317076819599, 0.0, 0.0366371518574791, 0.0634047838009726, 0.0714739841754335, 0.0747281274065125, 0.0905112203772846, 0.0963829226569723, 0.0844953553922963, 0.0716753899538249, 0.1056936790004617, 0.1348771268501242, 0.0842224749912972, 0.0211534038091235, 0.0007760649973529]","[0.01981700211763382, 0.016580969095230103, 0.012169423513114452, 0.009091926738619804, 0.007162086665630341, 0.006029048934578896, 0.0058852508664131165, 0.008673376403748989, 0.01472708210349083, 0.029064727947115898, 0.06475326418876648, 0.11550581455230713, 0.15839217603206635, 0.16924406588077545, 0.17992225289344788, 0.18298161029815674]"
"[0.0285952039287665, 0.0107958524156858, 0.0028126650215634, 0.0365623925685327, 0.0604704725635612, 0.0636397880668882, 0.0654216984999313, 0.080288065385742, 0.0898883932000748, 0.0879366316468839, 0.0868482709724091, 0.1180264394000261, 0.1387175783431145, 0.0922682743053769, 0.0317564026095556, 0.0059718710718874]","[0.01403750479221344, 0.015363888815045357, 0.017158882692456245, 0.01847945898771286, 0.0210398081690073, 0.02490656077861786, 0.030158374458551407, 0.03934293985366821, 0.049284011125564575, 0.06613700091838837, 0.0895225778222084, 0.11991389095783234, 0.13630589842796326, 0.13063569366931915, 0.11956417560577393, 0.10814942419528961]"
"[0.0, 0.0047861175276274, 0.0262176172080351, 0.0574643850804721, 0.074818891215331, 0.0777016733014748, 0.0932382199726191, 0.0908402160285298, 0.0724801016456537, 0.0619353090289947, 0.0794480985199247, 0.0902071708230532, 0.1019297301327511, 0.0934710660079451, 0.0591223847662495, 0.0163390187413381]","[0.012447125278413296, 0.016805414110422134, 0.022595075890421867, 0.028987016528844833, 0.036864086985588074, 0.04706062376499176, 0.05789869651198387, 0.0679769515991211, 0.07715937495231628, 0.09106291830539703, 0.1037105917930603, 0.11597587913274765, 0.11029072105884552, 0.08975066989660263, 0.06788314133882523, 0.05353176221251488]"
"[0.0118736964022913, 0.0109460443422794, 0.0208504137069108, 0.0331950980246454, 0.0393312658739099, 0.0432556507664654, 0.0553764866056193, 0.051038528759096, 0.0335265001862056, 0.0335334058803795, 0.0700841811411717, 0.1008368214580799, 0.1208741360704034, 0.1329532806839075, 0.1300914673342147, 0.1122330227644197]","[0.014674285426735878, 0.018841616809368134, 0.022999227046966553, 0.027218319475650787, 0.033611539751291275, 0.04164350777864456, 0.05113641917705536, 0.06202254444360733, 0.07506855577230453, 0.08844178915023804, 0.10537725687026978, 0.11840749531984329, 0.1165122389793396, 0.09345301985740662, 0.07235404849052429, 0.0582381933927536]"
"[0.0132865451186362, 0.009568659636052, 0.0099658714122434, 0.0132282170216335, 0.0155419636712853, 0.0171501864001928, 0.0210344606590411, 0.0208792591474497, 0.0158737564401918, 0.0243419406072067, 0.0652248423543458, 0.1163158411964282, 0.1493324189056965, 0.1653685170299574, 0.1720877053877754, 0.1707998150118632]","[0.021499374881386757, 0.022845998406410217, 0.022539565339684486, 0.022331105545163155, 0.022191818803548813, 0.0239709485322237, 0.027980927377939224, 0.035776495933532715, 0.04592597112059593, 0.06382786482572556, 0.08993927389383316, 0.1188819408416748, 0.13776405155658722, 0.12576206028461456, 0.11410538107156754, 0.10465724766254425]"
"[0.0083906280301627, 0.0050578191879673, 0.0020538883520885, 0.0006725089747075, 2.4228245946744276e-05, 1.4695173997759556e-05, 0.0, 0.0016189497739359, 0.0032764755139735, 0.014698436411392, 0.0529202843762299, 0.116963046569646, 0.1684257117545805, 0.1967322363827651, 0.2109596361045051, 0.2181914551481009]","[0.018721556290984154, 0.014481591060757637, 0.009814310818910599, 0.007138364017009735, 0.0052872332744300365, 0.0043798647820949554, 0.0042544263415038586, 0.00643760384991765, 0.012227445840835571, 0.02725190855562687, 0.06579820811748505, 0.12152231484651566, 0.1655474603176117, 0.1689113825559616, 0.18315555155277252, 0.18507081270217896]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0055597438936832, 0.0386010118232173, 0.1071415641858738, 0.1720552962087818, 0.2105113706502913, 0.2291803768466065, 0.2369506363915461]","[0.009559622034430504, 0.006199768278747797, 0.0032949603628367186, 0.0020550135523080826, 0.001350194914266467, 0.0009464315371587873, 0.0008676499710418284, 0.0015831865603104234, 0.004495487082749605, 0.01559028122574091, 0.05485482141375542, 0.12068256735801697, 0.1754605919122696, 0.18876338005065918, 0.2044895887374878, 0.20980650186538696]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0055232548297515, 0.0415496837030911, 0.1115236329429074, 0.1731885789377728, 0.2081137632761412, 0.22659648950556, 0.2335045968047758]","[0.007126840762794018, 0.004259671084582806, 0.002099074423313141, 0.0012501042801886797, 0.0007608813466504216, 0.0004740278818644583, 0.00037802060251124203, 0.0006943106418475509, 0.00234835222363472, 0.010285004042088985, 0.04559781774878502, 0.113573357462883, 0.17638042569160461, 0.19556084275245667, 0.21611365675926208, 0.22309763729572296]"
"[0.0003921180561388, 0.0006464933797816, 0.0017159006949147, 0.0071438949676539, 0.0187428402798854, 0.0252083320157731, 0.0228369483073632, 0.0210975070890312, 0.0173571037738355, 0.0097955430621318, 0.0351799928438322, 0.0992383113534289, 0.1522590593382716, 0.1791129101118944, 0.1987381483818139, 0.2105348963442492]","[0.007142527960240841, 0.0042047519236803055, 0.002159534255042672, 0.0012866294709965587, 0.0007527992711402476, 0.0004419173637870699, 0.0003082749608438462, 0.0005321898497641087, 0.001752769690938294, 0.008266543038189411, 0.03949255123734474, 0.10587871819734573, 0.17214567959308624, 0.1975841224193573, 0.2224407196044922, 0.23561027646064758]"
"[0.0008699886601557, 0.0026921262487035, 0.0071309079163928, 0.0237364311571145, 0.0630475497997559, 0.092824038712084, 0.0922366906502267, 0.0846542994405301, 0.0696115865016702, 0.0402389229673322, 0.0352570807573974, 0.0663890973417818, 0.0897275354695888, 0.0977933287479201, 0.1094164001113721, 0.1243740155179735]","[0.00996340624988079, 0.006687676068395376, 0.003973436541855335, 0.002648129127919674, 0.0017789416015148163, 0.0012424369342625141, 0.0010038241744041443, 0.0015950603410601616, 0.0039869872853159904, 0.012697861529886723, 0.04596167802810669, 0.10693109780550003, 0.16566155850887299, 0.18999947607517242, 0.2164842039346695, 0.229384183883667]"
"[0.0005218789059532, 0.0083114980114931, 0.0190193208504433, 0.0425311754315352, 0.0866873160986499, 0.1300565577392122, 0.1423648060700222, 0.1382568272535208, 0.1214245697051425, 0.095605460313978, 0.06861943078582, 0.0456516857661418, 0.0244150439772561, 0.0153523670830651, 0.0231124368997062, 0.0380696251080597]","[0.01609295979142189, 0.016045857220888138, 0.016018129885196686, 0.01616469956934452, 0.017124559730291367, 0.017836978659033775, 0.019385455176234245, 0.024111496284604073, 0.030728138983249664, 0.04324153810739517, 0.07010944187641144, 0.1084795668721199, 0.139601930975914, 0.15030325949192047, 0.15898160636425018, 0.15577435493469238]"
